date_time	temp	site	elev_cat
2022-09-07 18:00	6.181	K	MH
2022-09-07 19:00	3.037	K	MH
2022-09-07 20:00	1.139	K	MH
2022-09-07 21:00	0.817	K	MH
2022-09-07 22:00	2.060	K	MH
2022-09-07 23:00	1.728	K	MH
2022-09-08 00:00	0.156	K	MH
2022-09-08 01:00	1.022	K	MH
2022-09-08 02:00	1.334	K	MH
2022-09-08 03:00	2.763	K	MH
2022-09-08 04:00	1.906	K	MH
2022-09-08 05:00	3.208	K	MH
2022-09-08 06:00	2.571	K	MH
2022-09-08 07:00	8.141	K	MH
2022-09-08 08:00	9.240	K	MH
2022-09-08 09:00	9.490	K	MH
2022-09-08 10:00	12.616	K	MH
2022-09-08 11:00	12.105	K	MH
2022-09-08 12:00	13.365	K	MH
2022-09-08 13:00	15.226	K	MH
2022-09-08 14:00	16.324	K	MH
2022-09-08 15:00	13.539	K	MH
2022-09-08 16:00	11.909	K	MH
2022-09-08 17:00	11.114	K	MH
2022-09-08 18:00	8.524	K	MH
2022-09-08 19:00	5.998	K	MH
2022-09-08 20:00	4.977	K	MH
2022-09-08 21:00	4.504	K	MH
2022-09-08 22:00	4.495	K	MH
2022-09-08 23:00	3.522	K	MH
2022-09-09 00:00	3.766	K	MH
2022-09-09 01:00	3.194	K	MH
2022-09-09 02:00	3.031	K	MH
2022-09-09 03:00	3.622	K	MH
2022-09-09 04:00	3.446	K	MH
2022-09-09 05:00	2.954	K	MH
2022-09-09 06:00	2.148	K	MH
2022-09-09 07:00	6.986	K	MH
2022-09-09 08:00	5.632	K	MH
2022-09-09 09:00	10.368	K	MH
2022-09-09 10:00	9.281	K	MH
2022-09-09 11:00	12.629	K	MH
2022-09-09 12:00	7.509	K	MH
2022-09-09 13:00	5.773	K	MH
2022-09-09 14:00	5.881	K	MH
2022-09-09 15:00	7.561	K	MH
2022-09-09 16:00	6.237	K	MH
2022-09-09 17:00	5.623	K	MH
2022-09-09 18:00	5.338	K	MH
2022-09-09 19:00	4.988	K	MH
2022-09-09 20:00	4.825	K	MH
2022-09-09 21:00	4.699	K	MH
2022-09-09 22:00	4.669	K	MH
2022-09-09 23:00	4.576	K	MH
2022-09-10 00:00	4.327	K	MH
2022-09-10 01:00	4.245	K	MH
2022-09-10 02:00	4.229	K	MH
2022-09-10 03:00	4.218	K	MH
2022-09-10 04:00	4.043	K	MH
2022-09-10 05:00	3.866	K	MH
2022-09-10 06:00	4.042	K	MH
2022-09-10 07:00	4.432	K	MH
2022-09-10 08:00	5.056	K	MH
2022-09-10 09:00	5.220	K	MH
2022-09-10 10:00	6.421	K	MH
2022-09-10 11:00	7.382	K	MH
2022-09-10 12:00	6.971	K	MH
2022-09-10 13:00	7.727	K	MH
2022-09-10 14:00	7.207	K	MH
2022-09-10 15:00	7.839	K	MH
2022-09-10 16:00	9.627	K	MH
2022-09-10 17:00	7.753	K	MH
2022-09-10 18:00	7.241	K	MH
2022-09-10 19:00	4.771	K	MH
2022-09-10 20:00	1.805	K	MH
2022-09-10 21:00	3.590	K	MH
2022-09-10 22:00	3.449	K	MH
2022-09-10 23:00	3.317	K	MH
2022-09-11 00:00	3.266	K	MH
2022-09-11 01:00	3.167	K	MH
2022-09-11 02:00	3.811	K	MH
2022-09-11 03:00	3.909	K	MH
2022-09-11 04:00	4.010	K	MH
2022-09-11 05:00	3.882	K	MH
2022-09-11 06:00	3.857	K	MH
2022-09-11 07:00	4.092	K	MH
2022-09-11 08:00	4.328	K	MH
2022-09-11 09:00	5.109	K	MH
2022-09-11 10:00	6.211	K	MH
2022-09-11 11:00	7.162	K	MH
2022-09-11 12:00	7.465	K	MH
2022-09-11 13:00	7.002	K	MH
2022-09-11 14:00	7.931	K	MH
2022-09-11 15:00	7.292	K	MH
2022-09-11 16:00	6.568	K	MH
2022-09-11 17:00	6.157	K	MH
2022-09-11 18:00	5.856	K	MH
2022-09-11 19:00	5.173	K	MH
2022-09-11 20:00	4.967	K	MH
2022-09-11 21:00	4.950	K	MH
2022-09-11 22:00	4.786	K	MH
2022-09-11 23:00	4.925	K	MH
2022-09-12 00:00	4.908	K	MH
2022-09-12 01:00	4.871	K	MH
2022-09-12 02:00	4.939	K	MH
2022-09-12 03:00	5.122	K	MH
2022-09-12 04:00	5.000	K	MH
2022-09-12 05:00	4.885	K	MH
2022-09-12 06:00	4.564	K	MH
2022-09-12 07:00	4.457	K	MH
2022-09-12 08:00	4.492	K	MH
2022-09-12 09:00	4.719	K	MH
2022-09-12 10:00	5.640	K	MH
2022-09-12 11:00	6.664	K	MH
2022-09-12 12:00	10.473	K	MH
2022-09-12 13:00	9.119	K	MH
2022-09-12 14:00	8.329	K	MH
2022-09-12 15:00	8.413	K	MH
2022-09-12 16:00	7.583	K	MH
2022-09-12 17:00	6.693	K	MH
2022-09-12 18:00	5.720	K	MH
2022-09-12 19:00	4.950	K	MH
2022-09-12 20:00	2.747	K	MH
2022-09-12 21:00	2.538	K	MH
2022-09-12 22:00	2.571	K	MH
2022-09-12 23:00	2.002	K	MH
2022-09-13 00:00	2.657	K	MH
2022-09-13 01:00	2.935	K	MH
2022-09-13 02:00	3.128	K	MH
2022-09-13 03:00	3.202	K	MH
2022-09-13 04:00	3.173	K	MH
2022-09-13 05:00	2.109	K	MH
2022-09-13 06:00	2.914	K	MH
2022-09-13 07:00	2.316	K	MH
2022-09-13 08:00	3.682	K	MH
2022-09-13 09:00	10.486	K	MH
2022-09-13 10:00	12.679	K	MH
2022-09-13 11:00	9.909	K	MH
2022-09-13 12:00	12.447	K	MH
2022-09-13 13:00	14.099	K	MH
2022-09-13 14:00	9.128	K	MH
2022-09-13 15:00	9.178	K	MH
2022-09-13 16:00	8.409	K	MH
2022-09-13 17:00	8.188	K	MH
2022-09-13 18:00	6.361	K	MH
2022-09-13 19:00	5.693	K	MH
2022-09-13 20:00	5.501	K	MH
2022-09-13 21:00	5.280	K	MH
2022-09-13 22:00	4.985	K	MH
2022-09-13 23:00	5.621	K	MH
2022-09-14 00:00	5.327	K	MH
2022-09-14 01:00	5.162	K	MH
2022-09-14 02:00	5.084	K	MH
2022-09-14 03:00	4.767	K	MH
2022-09-14 04:00	4.379	K	MH
2022-09-14 05:00	3.978	K	MH
2022-09-14 06:00	3.706	K	MH
2022-09-14 07:00	3.790	K	MH
2022-09-14 08:00	4.703	K	MH
2022-09-14 09:00	4.825	K	MH
2022-09-14 10:00	4.245	K	MH
2022-09-14 11:00	4.850	K	MH
2022-09-14 12:00	6.333	K	MH
2022-09-14 13:00	5.473	K	MH
2022-09-14 14:00	6.520	K	MH
2022-09-14 15:00	4.952	K	MH
2022-09-14 16:00	4.258	K	MH
2022-09-14 17:00	3.822	K	MH
2022-09-14 18:00	4.229	K	MH
2022-09-14 19:00	3.154	K	MH
2022-09-14 20:00	2.489	K	MH
2022-09-14 21:00	2.442	K	MH
2022-09-14 22:00	2.629	K	MH
2022-09-14 23:00	2.565	K	MH
2022-09-15 00:00	2.923	K	MH
2022-09-15 01:00	2.686	K	MH
2022-09-15 02:00	2.222	K	MH
2022-09-15 03:00	2.002	K	MH
2022-09-15 04:00	2.120	K	MH
2022-09-15 05:00	2.326	K	MH
2022-09-15 06:00	2.525	K	MH
2022-09-15 07:00	3.435	K	MH
2022-09-15 08:00	3.754	K	MH
2022-09-06 16:00	5.296	K	H
2022-09-06 17:00	4.261	K	H
2022-09-06 18:00	3.920	K	H
2022-09-06 19:00	3.592	K	H
2022-09-06 20:00	3.191	K	H
2022-09-06 21:00	3.012	K	H
2022-09-06 22:00	2.637	K	H
2022-09-06 23:00	2.798	K	H
2022-09-07 00:00	2.562	K	H
2022-09-07 01:00	2.613	K	H
2022-09-07 02:00	2.665	K	H
2022-09-07 03:00	2.591	K	H
2022-09-07 04:00	2.531	K	H
2022-09-07 05:00	2.446	K	H
2022-09-07 06:00	2.423	K	H
2022-09-07 07:00	3.013	K	H
2022-09-07 08:00	5.190	K	H
2022-09-07 09:00	4.860	K	H
2022-09-07 10:00	5.147	K	H
2022-09-07 11:00	5.570	K	H
2022-09-07 12:00	6.872	K	H
2022-09-07 13:00	8.607	K	H
2022-09-07 14:00	7.627	K	H
2022-09-07 15:00	9.968	K	H
2022-09-07 16:00	6.948	K	H
2022-09-07 17:00	6.118	K	H
2022-09-07 18:00	6.035	K	H
2022-09-07 19:00	3.163	K	H
2022-09-07 20:00	1.904	K	H
2022-09-07 21:00	1.553	K	H
2022-09-07 22:00	2.344	K	H
2022-09-07 23:00	1.911	K	H
2022-09-08 00:00	0.202	K	H
2022-09-08 01:00	0.902	K	H
2022-09-08 02:00	1.617	K	H
2022-09-08 03:00	2.764	K	H
2022-09-08 04:00	2.434	K	H
2022-09-08 05:00	2.747	K	H
2022-09-08 06:00	3.654	K	H
2022-09-08 07:00	8.047	K	H
2022-09-08 08:00	12.750	K	H
2022-09-08 09:00	15.428	K	H
2022-09-08 10:00	4.761	K	H
2022-09-08 11:00	4.777	K	H
2022-09-08 12:00	10.185	K	H
2022-09-08 13:00	12.539	K	H
2022-09-08 14:00	13.729	K	H
2022-09-08 15:00	12.808	K	H
2022-09-08 16:00	10.522	K	H
2022-09-08 17:00	10.168	K	H
2022-09-08 18:00	8.969	K	H
2022-09-08 19:00	6.043	K	H
2022-09-08 20:00	5.098	K	H
2022-09-08 21:00	5.274	K	H
2022-09-08 22:00	4.836	K	H
2022-09-08 23:00	4.374	K	H
2022-09-09 00:00	4.427	K	H
2022-09-09 01:00	4.201	K	H
2022-09-09 02:00	3.857	K	H
2022-09-09 03:00	4.507	K	H
2022-09-09 04:00	4.119	K	H
2022-09-09 05:00	3.463	K	H
2022-09-09 06:00	3.724	K	H
2022-09-09 07:00	4.554	K	H
2022-09-09 08:00	8.718	K	H
2022-09-09 09:00	10.461	K	H
2022-09-09 10:00	4.658	K	H
2022-09-09 11:00	6.373	K	H
2022-09-09 12:00	6.224	K	H
2022-09-09 13:00	4.886	K	H
2022-09-09 14:00	5.204	K	H
2022-09-09 15:00	5.946	K	H
2022-09-09 16:00	5.861	K	H
2022-09-09 17:00	5.097	K	H
2022-09-09 18:00	4.755	K	H
2022-09-09 19:00	4.387	K	H
2022-09-09 20:00	4.305	K	H
2022-09-09 21:00	4.109	K	H
2022-09-09 22:00	4.024	K	H
2022-09-09 23:00	4.034	K	H
2022-09-10 00:00	3.782	K	H
2022-09-10 01:00	3.736	K	H
2022-09-10 02:00	3.689	K	H
2022-09-10 03:00	3.665	K	H
2022-09-10 04:00	3.522	K	H
2022-09-10 05:00	3.353	K	H
2022-09-10 06:00	3.552	K	H
2022-09-10 07:00	3.880	K	H
2022-09-10 08:00	4.498	K	H
2022-09-10 09:00	4.760	K	H
2022-09-10 10:00	5.369	K	H
2022-09-10 11:00	6.470	K	H
2022-09-10 12:00	6.147	K	H
2022-09-10 13:00	7.327	K	H
2022-09-10 14:00	6.591	K	H
2022-09-10 15:00	7.002	K	H
2022-09-10 16:00	9.269	K	H
2022-09-10 17:00	6.900	K	H
2022-09-10 18:00	6.482	K	H
2022-09-10 19:00	4.603	K	H
2022-09-10 20:00	2.268	K	H
2022-09-10 21:00	3.565	K	H
2022-09-10 22:00	3.697	K	H
2022-09-10 23:00	3.624	K	H
2022-09-11 00:00	2.995	K	H
2022-09-11 01:00	3.095	K	H
2022-09-11 02:00	3.310	K	H
2022-09-11 03:00	3.328	K	H
2022-09-11 04:00	3.481	K	H
2022-09-11 05:00	3.337	K	H
2022-09-11 06:00	3.312	K	H
2022-09-11 07:00	3.559	K	H
2022-09-11 08:00	3.825	K	H
2022-09-11 09:00	4.459	K	H
2022-09-11 10:00	5.609	K	H
2022-09-11 11:00	6.548	K	H
2022-09-11 12:00	6.644	K	H
2022-09-11 13:00	6.257	K	H
2022-09-11 14:00	6.524	K	H
2022-09-11 15:00	6.683	K	H
2022-09-11 16:00	5.856	K	H
2022-09-11 17:00	5.476	K	H
2022-09-11 18:00	5.204	K	H
2022-09-11 19:00	4.714	K	H
2022-09-11 20:00	4.416	K	H
2022-09-11 21:00	4.440	K	H
2022-09-11 22:00	4.363	K	H
2022-09-11 23:00	4.366	K	H
2022-09-12 00:00	4.456	K	H
2022-09-12 01:00	4.478	K	H
2022-09-12 02:00	4.504	K	H
2022-09-12 03:00	4.580	K	H
2022-09-12 04:00	4.440	K	H
2022-09-12 05:00	4.273	K	H
2022-09-12 06:00	3.800	K	H
2022-09-12 07:00	3.774	K	H
2022-09-12 08:00	3.877	K	H
2022-09-12 09:00	4.097	K	H
2022-09-12 10:00	4.755	K	H
2022-09-12 11:00	6.117	K	H
2022-09-12 12:00	9.558	K	H
2022-09-12 13:00	7.880	K	H
2022-09-12 14:00	7.709	K	H
2022-09-12 15:00	6.974	K	H
2022-09-12 16:00	7.023	K	H
2022-09-12 17:00	5.909	K	H
2022-09-12 18:00	5.086	K	H
2022-09-12 19:00	4.402	K	H
2022-09-12 20:00	2.623	K	H
2022-09-12 21:00	2.756	K	H
2022-09-12 22:00	2.592	K	H
2022-09-12 23:00	2.088	K	H
2022-09-13 00:00	2.963	K	H
2022-09-13 01:00	2.899	K	H
2022-09-13 02:00	3.060	K	H
2022-09-13 03:00	3.282	K	H
2022-09-13 04:00	2.904	K	H
2022-09-13 05:00	2.120	K	H
2022-09-13 06:00	4.154	K	H
2022-09-13 07:00	2.809	K	H
2022-09-13 08:00	3.643	K	H
2022-09-13 09:00	3.671	K	H
2022-09-13 10:00	3.811	K	H
2022-09-13 11:00	4.863	K	H
2022-09-13 12:00	8.914	K	H
2022-09-13 13:00	10.210	K	H
2022-09-13 14:00	7.751	K	H
2022-09-13 15:00	8.334	K	H
2022-09-13 16:00	7.577	K	H
2022-09-13 17:00	7.271	K	H
2022-09-13 18:00	5.835	K	H
2022-09-13 19:00	5.422	K	H
2022-09-13 20:00	5.589	K	H
2022-09-13 21:00	4.946	K	H
2022-09-13 22:00	4.586	K	H
2022-09-13 23:00	5.031	K	H
2022-09-14 00:00	4.919	K	H
2022-09-14 01:00	5.016	K	H
2022-09-14 02:00	4.688	K	H
2022-09-14 03:00	4.325	K	H
2022-09-14 04:00	3.966	K	H
2022-09-14 05:00	3.540	K	H
2022-09-14 06:00	3.227	K	H
2022-09-14 07:00	3.267	K	H
2022-09-14 08:00	4.102	K	H
2022-09-14 09:00	4.559	K	H
2022-09-14 10:00	3.605	K	H
2022-09-14 11:00	4.054	K	H
2022-09-14 12:00	5.784	K	H
2022-09-14 13:00	4.827	K	H
2022-09-14 14:00	5.187	K	H
2022-09-14 15:00	4.396	K	H
2022-09-14 16:00	3.847	K	H
2022-09-14 17:00	3.307	K	H
2022-09-14 18:00	3.963	K	H
2022-09-14 19:00	2.858	K	H
2022-09-14 20:00	1.937	K	H
2022-09-14 21:00	2.193	K	H
2022-09-14 22:00	2.184	K	H
2022-09-14 23:00	2.028	K	H
2022-09-15 00:00	2.576	K	H
2022-09-15 01:00	2.449	K	H
2022-09-15 02:00	1.837	K	H
2022-09-15 03:00	1.560	K	H
2022-09-15 04:00	1.738	K	H
2022-09-15 05:00	1.862	K	H
2022-09-15 06:00	2.075	K	H
2022-09-15 07:00	2.848	K	H
2022-09-15 08:00	3.270	K	H
