ID;date_time;date;time;temp;site;elev_cat
809;2022-09-12 08:00;2022-09-12;08:00:00;4.420;N;MH
810;2022-09-12 09:00;2022-09-12;09:00:00;5.788;N;MH
811;2022-09-12 10:00;2022-09-12;10:00:00;6.673;N;MH
812;2022-09-12 11:00;2022-09-12;11:00:00;7.128;N;MH
813;2022-09-12 12:00;2022-09-12;12:00:00;7.444;N;MH
814;2022-09-12 13:00;2022-09-12;13:00:00;9.316;N;MH
815;2022-09-12 14:00;2022-09-12;14:00:00;8.966;N;MH
816;2022-09-12 15:00;2022-09-12;15:00:00;6.890;N;MH
817;2022-09-12 16:00;2022-09-12;16:00:00;8.173;N;MH
818;2022-09-12 17:00;2022-09-12;17:00:00;6.713;N;MH
819;2022-09-12 18:00;2022-09-12;18:00:00;6.003;N;MH
820;2022-09-12 19:00;2022-09-12;19:00:00;4.719;N;MH
821;2022-09-12 20:00;2022-09-12;20:00:00;2.205;N;MH
822;2022-09-12 21:00;2022-09-12;21:00:00;2.520;N;MH
823;2022-09-12 22:00;2022-09-12;22:00:00;2.101;N;MH
824;2022-09-12 23:00;2022-09-12;23:00:00;3.478;N;MH
825;2022-09-13 00:00;2022-09-13;00:00:00;3.400;N;MH
826;2022-09-13 01:00;2022-09-13;01:00:00;4.217;N;MH
827;2022-09-13 02:00;2022-09-13;02:00:00;3.463;N;MH
828;2022-09-13 03:00;2022-09-13;03:00:00;3.543;N;MH
829;2022-09-13 04:00;2022-09-13;04:00:00;5.125;N;MH
830;2022-09-13 05:00;2022-09-13;05:00:00;5.436;N;MH
831;2022-09-13 06:00;2022-09-13;06:00:00;4.634;N;MH
832;2022-09-13 07:00;2022-09-13;07:00:00;5.013;N;MH
833;2022-09-13 08:00;2022-09-13;08:00:00;5.768;N;MH
834;2022-09-13 09:00;2022-09-13;09:00:00;6.935;N;MH
835;2022-09-13 10:00;2022-09-13;10:00:00;7.851;N;MH
836;2022-09-13 11:00;2022-09-13;11:00:00;11.994;N;MH
837;2022-09-13 12:00;2022-09-13;12:00:00;14.093;N;MH
838;2022-09-13 13:00;2022-09-13;13:00:00;15.265;N;MH
839;2022-09-13 14:00;2022-09-13;14:00:00;10.774;N;MH
840;2022-09-06 15:00;2022-09-06;15:00:00;6.246;K;M
841;2022-09-06 16:00;2022-09-06;16:00:00;5.761;K;M
842;2022-09-06 17:00;2022-09-06;17:00:00;5.364;K;M
843;2022-09-06 18:00;2022-09-06;18:00:00;5.016;K;M
844;2022-09-06 19:00;2022-09-06;19:00:00;4.710;K;M
845;2022-09-06 20:00;2022-09-06;20:00:00;4.231;K;M
846;2022-09-06 21:00;2022-09-06;21:00:00;4.106;K;M
847;2022-09-06 22:00;2022-09-06;22:00:00;3.812;K;M
848;2022-09-06 23:00;2022-09-06;23:00:00;3.698;K;M
849;2022-09-07 00:00;2022-09-07;00:00:00;3.590;K;M
850;2022-09-07 01:00;2022-09-07;01:00:00;3.727;K;M
851;2022-09-07 02:00;2022-09-07;02:00:00;3.582;K;M
852;2022-09-07 03:00;2022-09-07;03:00:00;3.310;K;M
853;2022-09-07 04:00;2022-09-07;04:00:00;3.307;K;M
854;2022-09-07 05:00;2022-09-07;05:00:00;3.053;K;M
855;2022-09-07 06:00;2022-09-07;06:00:00;3.420;K;M
856;2022-09-07 07:00;2022-09-07;07:00:00;4.317;K;M
857;2022-09-07 08:00;2022-09-07;08:00:00;6.964;K;M
858;2022-09-07 09:00;2022-09-07;09:00:00;6.261;K;M
859;2022-09-07 10:00;2022-09-07;10:00:00;7.120;K;M
860;2022-09-07 11:00;2022-09-07;11:00:00;8.502;K;M
861;2022-09-07 12:00;2022-09-07;12:00:00;7.500;K;M
862;2022-09-07 13:00;2022-09-07;13:00:00;8.683;K;M
863;2022-09-07 14:00;2022-09-07;14:00:00;9.243;K;M
864;2022-09-07 15:00;2022-09-07;15:00:00;9.359;K;M
865;2022-09-07 16:00;2022-09-07;16:00:00;7.972;K;M
866;2022-09-07 17:00;2022-09-07;17:00:00;6.890;K;M
867;2022-09-07 18:00;2022-09-07;18:00:00;8.957;K;M
868;2022-09-07 19:00;2022-09-07;19:00:00;4.023;K;M
869;2022-09-07 20:00;2022-09-07;20:00:00;3.698;K;M
870;2022-09-07 21:00;2022-09-07;21:00:00;2.658;K;M
871;2022-09-07 22:00;2022-09-07;22:00:00;1.985;K;M
872;2022-09-07 23:00;2022-09-07;23:00:00;1.552;K;M
873;2022-09-08 00:00;2022-09-08;00:00:00;1.816;K;M
874;2022-09-08 01:00;2022-09-08;01:00:00;1.560;K;M
875;2022-09-08 02:00;2022-09-08;02:00:00;2.610;K;M
876;2022-09-08 03:00;2022-09-08;03:00:00;2.008;K;M
877;2022-09-08 04:00;2022-09-08;04:00:00;2.169;K;M
878;2022-09-08 05:00;2022-09-08;05:00:00;2.484;K;M
879;2022-09-08 06:00;2022-09-08;06:00:00;1.704;K;M
880;2022-09-08 07:00;2022-09-08;07:00:00;2.174;K;M
881;2022-09-08 08:00;2022-09-08;08:00:00;10.694;K;M
882;2022-09-08 09:00;2022-09-08;09:00:00;8.168;K;M
883;2022-09-08 10:00;2022-09-08;10:00:00;9.698;K;M
884;2022-09-08 11:00;2022-09-08;11:00:00;10.041;K;M
885;2022-09-08 12:00;2022-09-08;12:00:00;12.708;K;M
886;2022-09-08 13:00;2022-09-08;13:00:00;13.314;K;M
887;2022-09-08 14:00;2022-09-08;14:00:00;12.896;K;M
888;2022-09-08 15:00;2022-09-08;15:00:00;12.778;K;M
889;2022-09-08 16:00;2022-09-08;16:00:00;12.266;K;M
890;2022-09-08 17:00;2022-09-08;17:00:00;12.158;K;M
891;2022-09-08 18:00;2022-09-08;18:00:00;11.355;K;M
892;2022-09-08 19:00;2022-09-08;19:00:00;7.244;K;M
893;2022-09-08 20:00;2022-09-08;20:00:00;5.923;K;M
894;2022-09-08 21:00;2022-09-08;21:00:00;5.722;K;M
895;2022-09-08 22:00;2022-09-08;22:00:00;5.449;K;M
896;2022-09-08 23:00;2022-09-08;23:00:00;5.359;K;M
897;2022-09-09 00:00;2022-09-09;00:00:00;5.642;K;M
898;2022-09-09 01:00;2022-09-09;01:00:00;4.981;K;M
899;2022-09-09 02:00;2022-09-09;02:00:00;3.460;K;M
900;2022-09-09 03:00;2022-09-09;03:00:00;3.136;K;M
901;2022-09-09 04:00;2022-09-09;04:00:00;3.414;K;M
902;2022-09-09 05:00;2022-09-09;05:00:00;3.544;K;M
903;2022-09-09 06:00;2022-09-09;06:00:00;3.101;K;M
904;2022-09-09 07:00;2022-09-09;07:00:00;3.937;K;M
905;2022-09-09 08:00;2022-09-09;08:00:00;7.102;K;M
906;2022-09-09 09:00;2022-09-09;09:00:00;11.518;K;M
907;2022-09-09 10:00;2022-09-09;10:00:00;8.541;K;M
908;2022-09-09 11:00;2022-09-09;11:00:00;10.661;K;M
909;2022-09-09 12:00;2022-09-09;12:00:00;8.047;K;M
910;2022-09-09 13:00;2022-09-09;13:00:00;6.376;K;M
911;2022-09-09 14:00;2022-09-09;14:00:00;6.594;K;M
912;2022-09-09 15:00;2022-09-09;15:00:00;6.977;K;M
913;2022-09-09 16:00;2022-09-09;16:00:00;6.562;K;M
914;2022-09-09 17:00;2022-09-09;17:00:00;6.300;K;M
915;2022-09-09 18:00;2022-09-09;18:00:00;5.867;K;M
916;2022-09-09 19:00;2022-09-09;19:00:00;5.598;K;M
917;2022-09-09 20:00;2022-09-09;20:00:00;5.426;K;M
918;2022-09-09 21:00;2022-09-09;21:00:00;5.266;K;M
919;2022-09-09 22:00;2022-09-09;22:00:00;5.185;K;M
920;2022-09-09 23:00;2022-09-09;23:00:00;5.162;K;M
921;2022-09-10 00:00;2022-09-10;00:00:00;4.896;K;M
922;2022-09-10 01:00;2022-09-10;01:00:00;4.792;K;M
923;2022-09-10 02:00;2022-09-10;02:00:00;4.794;K;M
924;2022-09-10 03:00;2022-09-10;03:00:00;4.860;K;M
925;2022-09-10 04:00;2022-09-10;04:00:00;4.674;K;M
926;2022-09-10 05:00;2022-09-10;05:00:00;4.471;K;M
927;2022-09-10 06:00;2022-09-10;06:00:00;4.647;K;M
928;2022-09-10 07:00;2022-09-10;07:00:00;4.983;K;M
929;2022-09-10 08:00;2022-09-10;08:00:00;5.387;K;M
930;2022-09-10 09:00;2022-09-10;09:00:00;5.802;K;M
931;2022-09-10 10:00;2022-09-10;10:00:00;6.644;K;M
932;2022-09-10 11:00;2022-09-10;11:00:00;8.185;K;M
933;2022-09-10 12:00;2022-09-10;12:00:00;7.683;K;M
934;2022-09-10 13:00;2022-09-10;13:00:00;8.079;K;M
935;2022-09-10 14:00;2022-09-10;14:00:00;7.720;K;M
936;2022-09-10 15:00;2022-09-10;15:00:00;8.520;K;M
937;2022-09-10 16:00;2022-09-10;16:00:00;9.602;K;M
938;2022-09-10 17:00;2022-09-10;17:00:00;8.667;K;M
939;2022-09-10 18:00;2022-09-10;18:00:00;8.207;K;M
940;2022-09-10 19:00;2022-09-10;19:00:00;5.559;K;M
941;2022-09-10 20:00;2022-09-10;20:00:00;3.431;K;M
942;2022-09-10 21:00;2022-09-10;21:00:00;3.342;K;M
943;2022-09-10 22:00;2022-09-10;22:00:00;2.995;K;M
944;2022-09-10 23:00;2022-09-10;23:00:00;3.409;K;M
945;2022-09-11 00:00;2022-09-11;00:00:00;2.691;K;M
946;2022-09-11 01:00;2022-09-11;01:00:00;3.735;K;M
947;2022-09-11 02:00;2022-09-11;02:00:00;4.431;K;M
948;2022-09-11 03:00;2022-09-11;03:00:00;4.492;K;M
949;2022-09-11 04:00;2022-09-11;04:00:00;4.275;K;M
950;2022-09-11 05:00;2022-09-11;05:00:00;4.100;K;M
951;2022-09-11 06:00;2022-09-11;06:00:00;4.121;K;M
952;2022-09-11 07:00;2022-09-11;07:00:00;4.324;K;M
953;2022-09-11 08:00;2022-09-11;08:00:00;4.800;K;M
954;2022-09-11 09:00;2022-09-11;09:00:00;5.683;K;M
955;2022-09-11 10:00;2022-09-11;10:00:00;6.459;K;M
956;2022-09-11 11:00;2022-09-11;11:00:00;7.730;K;M
957;2022-09-11 12:00;2022-09-11;12:00:00;7.848;K;M
958;2022-09-11 13:00;2022-09-11;13:00:00;7.236;K;M
959;2022-09-11 14:00;2022-09-11;14:00:00;8.275;K;M
960;2022-09-11 15:00;2022-09-11;15:00:00;7.922;K;M
961;2022-09-11 16:00;2022-09-11;16:00:00;7.131;K;M
962;2022-09-11 17:00;2022-09-11;17:00:00;6.988;K;M
963;2022-09-11 18:00;2022-09-11;18:00:00;6.517;K;M
964;2022-09-11 19:00;2022-09-11;19:00:00;5.689;K;M
965;2022-09-11 20:00;2022-09-11;20:00:00;5.490;K;M
966;2022-09-11 21:00;2022-09-11;21:00:00;5.369;K;M
967;2022-09-11 22:00;2022-09-11;22:00:00;5.465;K;M
968;2022-09-11 23:00;2022-09-11;23:00:00;5.601;K;M
969;2022-09-12 00:00;2022-09-12;00:00:00;5.417;K;M
970;2022-09-12 01:00;2022-09-12;01:00:00;5.423;K;M
971;2022-09-12 02:00;2022-09-12;02:00:00;5.638;K;M
972;2022-09-12 03:00;2022-09-12;03:00:00;5.742;K;M
973;2022-09-12 04:00;2022-09-12;04:00:00;5.583;K;M
974;2022-09-12 05:00;2022-09-12;05:00:00;5.335;K;M
975;2022-09-12 06:00;2022-09-12;06:00:00;5.048;K;M
976;2022-09-12 07:00;2022-09-12;07:00:00;4.924;K;M
977;2022-09-12 08:00;2022-09-12;08:00:00;4.981;K;M
978;2022-09-12 09:00;2022-09-12;09:00:00;5.036;K;M
979;2022-09-12 10:00;2022-09-12;10:00:00;5.901;K;M
980;2022-09-12 11:00;2022-09-12;11:00:00;6.956;K;M
981;2022-09-12 12:00;2022-09-12;12:00:00;8.623;K;M
982;2022-09-12 13:00;2022-09-12;13:00:00;9.351;K;M
983;2022-09-12 14:00;2022-09-12;14:00:00;8.545;K;M
984;2022-09-12 15:00;2022-09-12;15:00:00;8.168;K;M
985;2022-09-12 16:00;2022-09-12;16:00:00;8.439;K;M
986;2022-09-12 17:00;2022-09-12;17:00:00;6.594;K;M
987;2022-09-12 18:00;2022-09-12;18:00:00;6.439;K;M
988;2022-09-12 19:00;2022-09-12;19:00:00;5.549;K;M
989;2022-09-12 20:00;2022-09-12;20:00:00;3.328;K;M
990;2022-09-12 21:00;2022-09-12;21:00:00;3.044;K;M
991;2022-09-12 22:00;2022-09-12;22:00:00;3.039;K;M
992;2022-09-12 23:00;2022-09-12;23:00:00;2.563;K;M
993;2022-09-13 00:00;2022-09-13;00:00:00;3.331;K;M
994;2022-09-13 01:00;2022-09-13;01:00:00;3.334;K;M
995;2022-09-13 02:00;2022-09-13;02:00:00;3.632;K;M
996;2022-09-13 03:00;2022-09-13;03:00:00;3.473;K;M
997;2022-09-13 04:00;2022-09-13;04:00:00;3.468;K;M
998;2022-09-13 05:00;2022-09-13;05:00:00;2.946;K;M
999;2022-09-13 06:00;2022-09-13;06:00:00;2.882;K;M
1000;2022-09-13 07:00;2022-09-13;07:00:00;2.870;K;M
1001;2022-09-13 08:00;2022-09-13;08:00:00;3.933;K;M
1002;2022-09-13 09:00;2022-09-13;09:00:00;8.055;K;M
1003;2022-09-13 10:00;2022-09-13;10:00:00;9.610;K;M
1004;2022-09-13 11:00;2022-09-13;11:00:00;9.939;K;M
1005;2022-09-13 12:00;2022-09-13;12:00:00;12.284;K;M
1006;2022-09-13 13:00;2022-09-13;13:00:00;11.154;K;M
1007;2022-09-13 14:00;2022-09-13;14:00:00;9.335;K;M
1008;2022-09-13 15:00;2022-09-13;15:00:00;9.605;K;M
1009;2022-09-13 16:00;2022-09-13;16:00:00;9.131;K;M
1010;2022-09-13 17:00;2022-09-13;17:00:00;8.755;K;M
1011;2022-09-13 18:00;2022-09-13;18:00:00;6.764;K;M
1012;2022-09-13 19:00;2022-09-13;19:00:00;5.683;K;M
1013;2022-09-13 20:00;2022-09-13;20:00:00;5.813;K;M
1014;2022-09-13 21:00;2022-09-13;21:00:00;5.391;K;M
1015;2022-09-13 22:00;2022-09-13;22:00:00;5.994;K;M
1016;2022-09-13 23:00;2022-09-13;23:00:00;5.941;K;M
1017;2022-09-14 00:00;2022-09-14;00:00:00;5.723;K;M
1018;2022-09-14 01:00;2022-09-14;01:00:00;5.733;K;M
1019;2022-09-14 02:00;2022-09-14;02:00:00;5.553;K;M
1020;2022-09-14 03:00;2022-09-14;03:00:00;5.156;K;M
1021;2022-09-14 04:00;2022-09-14;04:00:00;4.931;K;M
1022;2022-09-14 05:00;2022-09-14;05:00:00;4.394;K;M
1023;2022-09-14 06:00;2022-09-14;06:00:00;4.146;K;M
1024;2022-09-14 07:00;2022-09-14;07:00:00;4.415;K;M
1025;2022-09-14 08:00;2022-09-14;08:00:00;4.686;K;M
1026;2022-09-14 09:00;2022-09-14;09:00:00;4.930;K;M
1027;2022-09-14 10:00;2022-09-14;10:00:00;4.136;K;M
1028;2022-09-14 11:00;2022-09-14;11:00:00;4.669;K;M
1029;2022-09-14 12:00;2022-09-14;12:00:00;5.903;K;M
1030;2022-09-14 13:00;2022-09-14;13:00:00;6.001;K;M
1031;2022-09-14 14:00;2022-09-14;14:00:00;5.377;K;M
1032;2022-09-14 15:00;2022-09-14;15:00:00;5.276;K;M
1033;2022-09-14 16:00;2022-09-14;16:00:00;4.490;K;M
1034;2022-09-14 17:00;2022-09-14;17:00:00;4.261;K;M
1035;2022-09-14 18:00;2022-09-14;18:00:00;4.365;K;M
1036;2022-09-14 19:00;2022-09-14;19:00:00;3.527;K;M
1037;2022-09-14 20:00;2022-09-14;20:00:00;2.983;K;M
1038;2022-09-14 21:00;2022-09-14;21:00:00;3.277;K;M
1039;2022-09-14 22:00;2022-09-14;22:00:00;3.079;K;M
1040;2022-09-14 23:00;2022-09-14;23:00:00;3.060;K;M
1041;2022-09-15 00:00;2022-09-15;00:00:00;3.309;K;M
1042;2022-09-15 01:00;2022-09-15;01:00:00;2.915;K;M
1043;2022-09-15 02:00;2022-09-15;02:00:00;2.736;K;M
1044;2022-09-15 03:00;2022-09-15;03:00:00;2.512;K;M
1045;2022-09-15 04:00;2022-09-15;04:00:00;2.539;K;M
1046;2022-09-15 05:00;2022-09-15;05:00:00;2.718;K;M
1047;2022-09-15 06:00;2022-09-15;06:00:00;3.016;K;M
1048;2022-09-15 07:00;2022-09-15;07:00:00;3.636;K;M
1049;2022-09-15 08:00;2022-09-15;08:00:00;3.988;K;M
1050;2022-09-06 14:00;2022-09-06;14:00:00;7.272;K;L
1051;2022-09-06 15:00;2022-09-06;15:00:00;7.020;K;L
1052;2022-09-06 16:00;2022-09-06;16:00:00;6.925;K;L
1053;2022-09-06 17:00;2022-09-06;17:00:00;5.989;K;L
1054;2022-09-06 18:00;2022-09-06;18:00:00;5.932;K;L
1055;2022-09-06 19:00;2022-09-06;19:00:00;5.443;K;L
1056;2022-09-06 20:00;2022-09-06;20:00:00;4.936;K;L
1057;2022-09-06 21:00;2022-09-06;21:00:00;4.735;K;L
1058;2022-09-06 22:00;2022-09-06;22:00:00;4.537;K;L
1059;2022-09-06 23:00;2022-09-06;23:00:00;4.379;K;L
1060;2022-09-07 00:00;2022-09-07;00:00:00;4.091;K;L
1061;2022-09-07 01:00;2022-09-07;01:00:00;3.773;K;L
1062;2022-09-07 02:00;2022-09-07;02:00:00;3.520;K;L
1063;2022-09-07 03:00;2022-09-07;03:00:00;3.578;K;L
1064;2022-09-07 04:00;2022-09-07;04:00:00;3.369;K;L
1065;2022-09-07 05:00;2022-09-07;05:00:00;3.151;K;L
1066;2022-09-07 06:00;2022-09-07;06:00:00;2.978;K;L
1067;2022-09-07 07:00;2022-09-07;07:00:00;4.989;K;L
1068;2022-09-07 08:00;2022-09-07;08:00:00;7.356;K;L
1069;2022-09-07 09:00;2022-09-07;09:00:00;7.785;K;L
1070;2022-09-07 10:00;2022-09-07;10:00:00;7.720;K;L
1071;2022-09-07 11:00;2022-09-07;11:00:00;9.147;K;L
1072;2022-09-07 12:00;2022-09-07;12:00:00;7.980;K;L
1073;2022-09-07 13:00;2022-09-07;13:00:00;10.390;K;L
1074;2022-09-07 14:00;2022-09-07;14:00:00;10.185;K;L
1075;2022-09-07 15:00;2022-09-07;15:00:00;10.002;K;L
1076;2022-09-07 16:00;2022-09-07;16:00:00;9.184;K;L
1077;2022-09-07 17:00;2022-09-07;17:00:00;7.711;K;L
1078;2022-09-07 18:00;2022-09-07;18:00:00;8.261;K;L
1079;2022-09-07 19:00;2022-09-07;19:00:00;3.482;K;L
1080;2022-09-07 20:00;2022-09-07;20:00:00;0.559;K;L
1081;2022-09-07 21:00;2022-09-07;21:00:00;1.611;K;L
1082;2022-09-07 22:00;2022-09-07;22:00:00;1.334;K;L
1083;2022-09-07 23:00;2022-09-07;23:00:00;0.084;K;L
1084;2022-09-08 00:00;2022-09-08;00:00:00;-0.751;K;L
1085;2022-09-08 01:00;2022-09-08;01:00:00;0.109;K;L
1086;2022-09-08 02:00;2022-09-08;02:00:00;1.271;K;L
1087;2022-09-08 03:00;2022-09-08;03:00:00;0.978;K;L
1088;2022-09-08 04:00;2022-09-08;04:00:00;0.842;K;L
1089;2022-09-08 05:00;2022-09-08;05:00:00;2.115;K;L
1090;2022-09-08 06:00;2022-09-08;06:00:00;0.465;K;L
1091;2022-09-08 07:00;2022-09-08;07:00:00;5.510;K;L
1092;2022-09-08 08:00;2022-09-08;08:00:00;8.554;K;L
1093;2022-09-08 09:00;2022-09-08;09:00:00;8.992;K;L
1094;2022-09-08 10:00;2022-09-08;10:00:00;12.029;K;L
1095;2022-09-08 11:00;2022-09-08;11:00:00;11.810;K;L
1096;2022-09-08 12:00;2022-09-08;12:00:00;13.550;K;L
1097;2022-09-08 13:00;2022-09-08;13:00:00;15.142;K;L
1098;2022-09-08 14:00;2022-09-08;14:00:00;14.810;K;L
1099;2022-09-08 15:00;2022-09-08;15:00:00;13.957;K;L
1100;2022-09-08 16:00;2022-09-08;16:00:00;13.211;K;L
1101;2022-09-08 17:00;2022-09-08;17:00:00;11.732;K;L
1102;2022-09-08 18:00;2022-09-08;18:00:00;11.811;K;L
1103;2022-09-08 19:00;2022-09-08;19:00:00;5.451;K;L
1104;2022-09-08 20:00;2022-09-08;20:00:00;3.460;K;L
1105;2022-09-08 21:00;2022-09-08;21:00:00;3.858;K;L
1106;2022-09-08 22:00;2022-09-08;22:00:00;3.505;K;L
1107;2022-09-08 23:00;2022-09-08;23:00:00;2.407;K;L
1108;2022-09-09 00:00;2022-09-09;00:00:00;3.131;K;L
1109;2022-09-09 01:00;2022-09-09;01:00:00;1.769;K;L
1110;2022-09-09 02:00;2022-09-09;02:00:00;2.360;K;L
1111;2022-09-09 03:00;2022-09-09;03:00:00;2.013;K;L
1112;2022-09-09 04:00;2022-09-09;04:00:00;0.991;K;L
1113;2022-09-09 05:00;2022-09-09;05:00:00;0.623;K;L
1114;2022-09-09 06:00;2022-09-09;06:00:00;0.489;K;L
1115;2022-09-09 07:00;2022-09-09;07:00:00;6.197;K;L
1116;2022-09-09 08:00;2022-09-09;08:00:00;9.398;K;L
1117;2022-09-09 09:00;2022-09-09;09:00:00;11.333;K;L
1118;2022-09-09 10:00;2022-09-09;10:00:00;12.788;K;L
1119;2022-09-09 11:00;2022-09-09;11:00:00;11.044;K;L
1120;2022-09-09 12:00;2022-09-09;12:00:00;11.505;K;L
1121;2022-09-09 13:00;2022-09-09;13:00:00;7.658;K;L
1122;2022-09-09 14:00;2022-09-09;14:00:00;7.662;K;L
1123;2022-09-09 15:00;2022-09-09;15:00:00;8.034;K;L
1124;2022-09-09 16:00;2022-09-09;16:00:00;7.779;K;L
1125;2022-09-09 17:00;2022-09-09;17:00:00;7.079;K;L
1126;2022-09-09 18:00;2022-09-09;18:00:00;6.750;K;L
1127;2022-09-09 19:00;2022-09-09;19:00:00;6.382;K;L
1128;2022-09-09 20:00;2022-09-09;20:00:00;6.254;K;L
1129;2022-09-09 21:00;2022-09-09;21:00:00;6.089;K;L
1130;2022-09-09 22:00;2022-09-09;22:00:00;6.046;K;L
1131;2022-09-09 23:00;2022-09-09;23:00:00;6.003;K;L
1132;2022-09-10 00:00;2022-09-10;00:00:00;5.649;K;L
1133;2022-09-10 01:00;2022-09-10;01:00:00;5.577;K;L
1134;2022-09-10 02:00;2022-09-10;02:00:00;5.448;K;L
1135;2022-09-10 03:00;2022-09-10;03:00:00;5.511;K;L
1136;2022-09-10 04:00;2022-09-10;04:00:00;5.218;K;L
1137;2022-09-10 05:00;2022-09-10;05:00:00;4.891;K;L
1138;2022-09-10 06:00;2022-09-10;06:00:00;5.204;K;L
1139;2022-09-10 07:00;2022-09-10;07:00:00;5.657;K;L
1140;2022-09-10 08:00;2022-09-10;08:00:00;6.061;K;L
1141;2022-09-10 09:00;2022-09-10;09:00:00;6.765;K;L
1142;2022-09-10 10:00;2022-09-10;10:00:00;7.708;K;L
1143;2022-09-10 11:00;2022-09-10;11:00:00;10.020;K;L
1144;2022-09-10 12:00;2022-09-10;12:00:00;8.998;K;L
1145;2022-09-10 13:00;2022-09-10;13:00:00;9.210;K;L
1146;2022-09-10 14:00;2022-09-10;14:00:00;9.275;K;L
1147;2022-09-10 15:00;2022-09-10;15:00:00;8.757;K;L
1148;2022-09-10 16:00;2022-09-10;16:00:00;10.848;K;L
1149;2022-09-10 17:00;2022-09-10;17:00:00;9.048;K;L
1150;2022-09-10 18:00;2022-09-10;18:00:00;8.842;K;L
1151;2022-09-10 19:00;2022-09-10;19:00:00;5.867;K;L
1152;2022-09-10 20:00;2022-09-10;20:00:00;2.666;K;L
1153;2022-09-10 21:00;2022-09-10;21:00:00;1.013;K;L
1154;2022-09-10 22:00;2022-09-10;22:00:00;0.908;K;L
1155;2022-09-10 23:00;2022-09-10;23:00:00;0.435;K;L
1156;2022-09-11 00:00;2022-09-11;00:00:00;1.149;K;L
1157;2022-09-11 01:00;2022-09-11;01:00:00;3.428;K;L
1158;2022-09-11 02:00;2022-09-11;02:00:00;4.616;K;L
1159;2022-09-11 03:00;2022-09-11;03:00:00;5.013;K;L
1160;2022-09-11 04:00;2022-09-11;04:00:00;4.783;K;L
1161;2022-09-11 05:00;2022-09-11;05:00:00;4.335;K;L
1162;2022-09-11 06:00;2022-09-11;06:00:00;4.685;K;L
1163;2022-09-11 07:00;2022-09-11;07:00:00;4.888;K;L
1164;2022-09-11 08:00;2022-09-11;08:00:00;5.375;K;L
1165;2022-09-11 09:00;2022-09-11;09:00:00;6.852;K;L
1166;2022-09-11 10:00;2022-09-11;10:00:00;7.506;K;L
1167;2022-09-11 11:00;2022-09-11;11:00:00;8.239;K;L
1168;2022-09-11 12:00;2022-09-11;12:00:00;9.685;K;L
1169;2022-09-11 13:00;2022-09-11;13:00:00;8.176;K;L
1170;2022-09-11 14:00;2022-09-11;14:00:00;9.631;K;L
1171;2022-09-11 15:00;2022-09-11;15:00:00;10.155;K;L
1172;2022-09-11 16:00;2022-09-11;16:00:00;8.293;K;L
1173;2022-09-11 17:00;2022-09-11;17:00:00;7.995;K;L
1174;2022-09-11 18:00;2022-09-11;18:00:00;7.297;K;L
1175;2022-09-11 19:00;2022-09-11;19:00:00;6.258;K;L
1176;2022-09-11 20:00;2022-09-11;20:00:00;6.026;K;L
1177;2022-09-11 21:00;2022-09-11;21:00:00;5.964;K;L
1178;2022-09-11 22:00;2022-09-11;22:00:00;5.895;K;L
1179;2022-09-11 23:00;2022-09-11;23:00:00;6.052;K;L
1180;2022-09-12 00:00;2022-09-12;00:00:00;5.964;K;L
1181;2022-09-12 01:00;2022-09-12;01:00:00;5.921;K;L
1182;2022-09-12 02:00;2022-09-12;02:00:00;6.214;K;L
1183;2022-09-12 03:00;2022-09-12;03:00:00;6.378;K;L
1184;2022-09-12 04:00;2022-09-12;04:00:00;6.192;K;L
1185;2022-09-12 05:00;2022-09-12;05:00:00;5.946;K;L
1186;2022-09-12 06:00;2022-09-12;06:00:00;5.714;K;L
1187;2022-09-12 07:00;2022-09-12;07:00:00;5.573;K;L
1188;2022-09-12 08:00;2022-09-12;08:00:00;5.810;K;L
1189;2022-09-12 09:00;2022-09-12;09:00:00;5.790;K;L
1190;2022-09-12 10:00;2022-09-12;10:00:00;6.840;K;L
1191;2022-09-12 11:00;2022-09-12;11:00:00;8.148;K;L
1192;2022-09-12 12:00;2022-09-12;12:00:00;8.773;K;L
1193;2022-09-12 13:00;2022-09-12;13:00:00;10.266;K;L
1194;2022-09-12 14:00;2022-09-12;14:00:00;10.223;K;L
1195;2022-09-12 15:00;2022-09-12;15:00:00;10.279;K;L
1196;2022-09-12 16:00;2022-09-12;16:00:00;9.149;K;L
1197;2022-09-12 17:00;2022-09-12;17:00:00;7.359;K;L
1198;2022-09-12 18:00;2022-09-12;18:00:00;7.272;K;L
1199;2022-09-12 19:00;2022-09-12;19:00:00;6.064;K;L
1200;2022-09-12 20:00;2022-09-12;20:00:00;2.829;K;L
1201;2022-09-12 21:00;2022-09-12;21:00:00;1.414;K;L
1202;2022-09-12 22:00;2022-09-12;22:00:00;1.898;K;L
1203;2022-09-12 23:00;2022-09-12;23:00:00;2.386;K;L
1204;2022-09-13 00:00;2022-09-13;00:00:00;3.344;K;L
1205;2022-09-13 01:00;2022-09-13;01:00:00;3.008;K;L
1206;2022-09-13 02:00;2022-09-13;02:00:00;3.725;K;L
1207;2022-09-13 03:00;2022-09-13;03:00:00;3.219;K;L
1208;2022-09-13 04:00;2022-09-13;04:00:00;3.514;K;L
1209;2022-09-13 05:00;2022-09-13;05:00:00;2.386;K;L
1210;2022-09-13 06:00;2022-09-13;06:00:00;2.973;K;L
1211;2022-09-13 07:00;2022-09-13;07:00:00;2.599;K;L
